0,6.412221000,3.817398000,3.536077000,13.765696000,1.804636000
1,5.619171000,131.309983000,3.856161000,140.785315000,40.636740000
2,6.095280000,19.971677000,4.832475000,30.899432000,6.315005000
3,6.394970000,19.944648000,4.176454000,30.516072000,7.125793000
4,8.140381000,16.058037000,4.557370000,28.755788000,5.074128000
5,7.178383000,17.708531000,5.420122000,30.307036000,6.009794000
6,6.428285000,169.419647000,5.120781000,180.968713000,58.990744000
7,9.857993000,18.067936000,5.777362000,33.703291000,6.363611000
8,10.570028000,29.324926000,5.693133000,45.588087000,9.827263000
9,11.173319000,17.048110000,5.875629000,34.097058000,6.052677000
10,8.975825000,17.800233000,6.111623000,32.887681000,6.043947000
11,7.735509000,16.292983000,6.418088000,30.446580000,5.410205000
12,7.490715000,19.931728000,6.262132000,33.684575000,6.717778000
13,7.125653000,19.353719000,6.789016000,33.268388000,6.496939000
14,15.546028000,20.025525000,6.580889000,42.152442000,6.578932000
15,7.598061000,20.929832000,7.171120000,35.699013000,6.826732000
16,7.818831000,24.163636000,7.323374000,39.305841000,8.138214000
17,9.537839000,24.629199000,9.086244000,43.253282000,8.520387000
18,13.835119000,19.357420000,7.934069000,41.126608000,6.612107000
19,8.943768000,18.498998000,7.600157000,35.042923000,6.488768000
20,6.892592000,27.702646000,7.664061000,42.259299000,9.392289000
21,7.502867000,24.277687000,8.087999000,39.868553000,8.513195000
22,6.825614000,26.135751000,7.827211000,40.788576000,9.218523000
23,6.910401000,14.033750000,8.235435000,29.179586000,4.721847000
24,7.188650000,154.020427000,8.417023000,169.626100000,51.295604000
25,7.565584000,29.093540000,8.537290000,45.196414000,10.909388000
26,6.982826000,24.998801000,8.851996000,40.833623000,9.303661000
27,9.225369000,22.671820000,9.454170000,41.351359000,7.944053000
28,8.742345000,23.599386000,9.956540000,42.298271000,7.978627000
29,7.625649000,22.308295000,9.078213000,39.012157000,7.900686000
30,8.003841000,18.698745000,9.445788000,36.148374000,6.833784000
31,7.767357000,23.715183000,9.572691000,41.055231000,8.409619000
32,8.481417000,18.462261000,9.554602000,36.498280000,6.607359000
33,7.058395000,22.724900000,10.190719000,39.974014000,8.453480000
34,9.516887000,32.856812000,9.628285000,52.001984000,13.866897000
35,12.069596000,18.796034000,9.782006000,40.647636000,7.055463000
36,7.722937000,18.849742000,10.624434000,37.197113000,7.306683000
37,7.432746000,19.178626000,10.011226000,36.622598000,7.335667000
38,11.099636000,19.351135000,10.007663000,40.458434000,7.170283000
39,7.187462000,18.426922000,10.589583000,36.203967000,6.725460000
40,9.703713000,19.032867000,10.828651000,39.565231000,7.100161000
41,6.957265000,23.105187000,10.798270000,40.860722000,8.690592000
42,7.168116000,15.835241000,10.477069000,33.480426000,6.005884000
43,16.236901000,22.573065000,11.552698000,50.362664000,8.698274000
44,13.332052000,31.913741000,11.664864000,56.910657000,13.108627000
45,8.325391000,24.006911000,11.806153000,44.138455000,9.160976000
46,10.700841000,19.548298000,11.378024000,41.627163000,7.599878000
47,7.241380000,18.592586000,11.633854000,37.467820000,6.879811000
48,9.285642000,25.872937000,11.253148000,46.411727000,9.453680000
49,9.259871000,25.667534000,9.893404000,44.820809000,10.178845000
50,11.378443000,17.235425000,9.553135000,38.167003000,6.783359000
51,8.335029000,15.928690000,7.998392000,32.262111000,6.369268000
52,10.707057000,137.601589000,7.054205000,155.362851000,53.207239000
53,6.459923000,126.643382000,6.193967000,139.297272000,50.151253000
54,6.320170000,20.091735000,5.987794000,32.399699000,8.266234000
55,6.758216000,15.891674000,5.028520000,27.678410000,6.781055000
56,8.863100000,24.440209000,5.787838000,39.091147000,9.884952000
57,6.516705000,14.284899000,6.682090000,27.483694000,5.758435000
58,6.330227000,14.515167000,8.011383000,28.856777000,5.924239000
59,8.273778000,20.655565000,7.963541000,36.892884000,8.177885000
60,12.173170000,15.349843000,8.458578000,35.981591000,5.610441000
61,9.688698000,16.016621000,9.069901000,34.775220000,5.876885000
62,6.060639000,25.972182000,8.266444000,40.299265000,9.258055000
63,12.840577000,16.834185000,8.178794000,37.853556000,6.359281000
64,7.981351000,26.744071000,7.833636000,42.559058000,10.413512000
65,6.703042000,21.692083000,8.969260000,37.364385000,8.686472000
66,7.003360000,22.154714000,8.799964000,37.958038000,9.110410000
