0,9.835118000,12.292920000,2.391452000,24.519490000,4.610601000
1,13.603919000,13.896556000,3.840738000,31.341213000,5.168218000
2,8.668412000,12.491270000,3.121229000,24.280911000,3.974623000
3,7.710321000,12.002517000,3.075902000,22.788740000,4.301696000
4,7.542632000,13.863452000,3.910790000,25.316874000,4.557458000
5,8.329260000,12.385320000,3.638756000,24.353336000,4.702165000
6,7.572245000,22.639070000,3.491879000,33.703194000,8.061764000
7,8.086839000,13.642611000,4.020162000,25.749612000,5.424118000
8,15.051809000,18.189660000,3.947597000,37.189066000,8.016161000
9,8.881848000,14.333975000,5.791699000,29.007522000,5.095026000
10,10.023341000,12.730338000,3.799602000,26.553281000,5.227873000
11,7.412098000,34.674204000,3.857711000,45.944013000,14.379653000
12,7.278770000,12.988823000,4.575125000,24.842718000,5.739736000
13,7.203480000,12.549308000,4.459467000,24.212255000,5.152996000
14,7.341557000,21.963071000,4.136379000,33.441007000,8.668824000
15,7.920197000,23.527527000,4.643570000,36.091294000,10.138300000
16,9.114072000,12.905013000,4.946264000,26.965349000,5.187914000
17,7.311596000,21.722257000,4.362596000,33.396449000,8.798590000
18,9.534659000,10.363051000,4.131490000,24.029200000,4.460025000
19,6.978729000,21.663031000,4.552776000,33.194536000,8.375491000
20,6.683438000,12.369047000,4.192531000,23.245016000,4.996546000
21,6.614365000,10.735937000,4.730174000,22.080476000,4.645734000
22,7.366351000,13.482325000,5.143287000,25.991963000,5.920837000
23,8.298879000,11.781817000,4.506471000,24.587167000,4.852049000
24,11.867932000,11.090384000,4.376844000,27.335160000,4.661100000
25,9.463210000,10.803334000,4.690852000,24.957396000,4.543693000
26,8.708989000,9.709263000,4.588255000,23.006507000,4.259580000
27,10.223368000,9.123709000,4.501791000,23.848868000,3.760354000
28,8.762907000,10.309203000,4.492223000,23.564333000,4.364480000
29,7.825560000,10.457408000,4.685474000,22.968442000,4.549564000
30,6.297004000,18.338073000,4.799806000,29.434883000,7.438991000
31,9.523205000,17.583084000,5.215644000,32.321933000,6.978865000
32,9.646335000,15.413100000,5.099287000,30.158722000,5.855190000
33,5.920487000,9.745441000,4.465893000,20.131821000,3.642455000
34,8.554779000,10.520824000,4.786326000,23.861929000,4.360639000
35,9.192224000,8.924939000,5.705654000,23.822817000,3.627300000
36,6.640975000,9.709752000,4.641265000,20.991992000,3.952552000
37,11.269878000,7.432072000,5.038036000,23.739986000,2.944180000
38,7.467971000,8.044236000,5.058360000,20.570567000,3.022188000
39,7.961263000,7.065961000,5.221790000,20.249014000,2.560469000
40,6.946183000,8.238745000,5.910010000,21.094938000,3.053761000
41,5.563316000,13.338521000,4.359314000,23.261151000,4.632043000
42,5.984252000,6.627425000,5.061014000,17.672691000,2.088126000
43,4.861127000,9.659046000,5.134557000,19.654730000,2.720266000
44,4.849533000,6.048227000,4.989426000,15.887186000,1.890200000
45,6.073719000,6.823960000,5.286324000,18.184003000,2.062495000
46,8.259208000,6.429563000,4.998087000,19.686858000,2.039030000
47,7.111987000,6.168425000,6.164654000,19.445066000,1.915410000
48,12.272456000,13.282997000,5.150271000,30.705724000,3.763769000
49,6.117022000,10.892383000,4.911412000,21.920817000,3.017724000
50,4.306304000,12.226989000,5.541805000,22.075098000,3.438170000
51,8.027822000,5.882144000,4.999973000,18.909939000,1.586249000
52,6.550390000,6.074628000,4.962257000,17.587275000,1.689477000
53,5.137421000,13.298291000,4.730592000,23.166304000,4.080019000
54,3.878174000,6.558422000,4.531614000,14.968210000,2.100420000
55,6.262712000,6.556745000,5.642027000,18.461484000,1.681093000
56,8.902312000,6.311601000,5.770676000,20.984589000,1.665589000
57,4.336895000,7.453443000,5.404705000,17.195043000,1.902559000
58,4.598033000,7.248039000,4.965331000,16.811403000,1.878674000
59,3.840529000,7.596479000,5.601310000,17.038318000,1.990489000
60,4.065419000,12.534641000,7.203620000,23.803680000,3.368395000
61,5.023579000,8.116871000,5.045719000,18.186169000,2.057679000
62,4.134004000,6.519939000,5.268654000,15.922597000,1.690377000
63,10.151152000,6.204603000,5.223116000,21.578871000,1.668034000
64,9.658139000,6.046202000,5.146011000,20.850352000,1.564733000
65,7.931161000,7.648302000,4.026937000,19.606400000,1.986999000
66,9.388969000,5.115979000,4.125484000,18.630432000,1.443559000
67,5.061782000,6.560517000,3.896961000,15.519260000,1.789490000
68,5.811603000,6.339467000,4.101877000,16.252947000,1.665589000
69,6.577488000,6.126590000,3.810777000,16.514855000,1.736477000
70,9.565459000,5.173390000,3.932581000,18.671430000,1.549720000
71,8.993524000,5.757476000,4.243377000,18.994377000,1.722299000
72,8.796222000,6.638809000,4.062696000,19.497727000,1.783416000
73,10.309483000,6.301194000,5.631411000,22.242088000,1.545180000
74,4.623316000,5.756637000,5.215783000,15.595736000,1.606708000
75,7.364395000,5.996265000,4.156353000,17.517013000,1.614461000
76,3.312316000,5.302945000,3.905412000,12.520673000,1.500415000
77,3.789195000,6.908049000,4.607531000,15.304775000,1.731936000
78,9.610506000,7.314878000,4.448082000,21.373466000,1.828949000
79,3.603207000,7.108146000,4.506540000,15.217893000,1.699389000
80,5.950658000,11.665181000,4.434463000,22.050302000,2.897176000
81,9.002953000,5.389550000,3.907997000,18.300500000,1.543364000
82,4.569119000,6.868030000,3.855755000,15.292904000,1.749323000
83,5.416998000,10.889100000,3.848211000,20.154309000,3.000615000
84,5.621005000,7.314528000,3.485732000,16.421265000,1.736474000
85,5.278152000,6.063802000,3.427345000,14.769299000,1.570955000
86,6.972443000,6.755235000,4.035108000,17.762786000,2.042941000
87,3.731995000,6.366985000,3.943476000,14.042456000,1.676619000
88,5.070652000,5.808111000,3.807215000,14.685978000,1.550837000
89,3.439847000,7.583000000,3.739328000,14.762175000,1.948241000
90,9.759060000,5.941299000,3.142181000,18.842540000,1.544552000
91,3.717049000,12.826580000,4.010454000,20.554083000,3.177032000
92,9.003511000,5.448426000,3.190512000,17.642449000,1.522206000
93,9.086903000,5.862169000,3.282842000,18.231914000,1.590718000
94,3.497536000,7.372846000,3.716490000,14.586872000,1.864847000
